Token,Frequency,node_id,component_id,in_giant_component
entregado,23,8148,0,True
averió,23,8149,0,True
mecánico,23,8150,1074,False
irrita,23,8151,0,True
nobles,23,8152,791,False
parrilla,23,8153,0,True
totalidad,23,8154,0,True
ganara,23,8155,0,True
sentirme,23,8156,0,True
tercero,23,8157,0,True
orador,23,8158,0,True
aparatos,23,8159,0,True
claros,23,8160,0,True
recomienda,23,8161,0,True
engaña,23,8162,0,True
expliqué,23,8163,0,True
inesperadamente,23,8164,0,True
enseñaron,23,8165,0,True
escribas,23,8166,0,True
hondo,23,8167,0,True
dañó,23,8168,0,True
previo,23,8169,0,True
altar,23,8170,1305,False
muela,23,8171,0,True
codos,23,8172,0,True
copiar,23,8173,0,True
bombero,23,8174,1306,False
conversaciones,23,8175,0,True
turcos,23,8176,363,False
tala,23,8177,0,True
extremos,23,8178,0,True
trompeta,23,8179,1307,False
déjenme,23,8180,0,True
preparo,23,8181,0,True
artrópodos,23,8182,1308,False
hágalo,23,8183,0,True
arroja,23,8184,0,True
complejas,23,8185,0,True
océanos,23,8186,0,True
portuguesa,23,8187,187,False
aurora,23,8188,1309,False
carnicería,23,8189,0,True
apariencias,23,8190,0,True
buenísimo,23,8191,0,True
identificación,23,8192,0,True
díganme,23,8193,0,True
ascenso,23,8194,0,True
anteriormente,23,8195,0,True
jubiló,23,8196,0,True
aparición,23,8197,0,True
dudes,23,8198,0,True
capturado,23,8199,0,True
alza,23,8200,0,True
caiga,23,8201,0,True
ordenada,23,8202,0,True
fregar,23,8203,0,True
mateo,23,8204,0,True
existía,23,8205,0,True
litros,23,8206,1310,False
abdominales,23,8207,1311,False
lector,23,8208,0,True
pepe,23,8209,0,True
compartió,23,8210,0,True
porción,23,8211,127,False
putin,23,8212,0,True
alianza,23,8213,1131,False
juró,23,8214,0,True
mexicanos,23,8215,215,False
escríbeme,23,8216,0,True
cigüeña,23,8217,0,True
floja,23,8218,0,True
entierro,23,8219,0,True
cobra,23,8220,1312,False
budismo,23,8221,1313,False
mercancía,23,8222,0,True
sociedades,23,8223,172,False
partieron,23,8224,0,True
prejuicio,23,8225,1215,False
tacto,23,8226,0,True
efectivamente,23,8227,0,True
yolanda,23,8228,1314,False
manía,23,8229,0,True
esperándote,23,8230,0,True
asumió,23,8231,0,True
destruye,23,8232,0,True
estuvieran,23,8233,0,True
sorprendí,23,8234,0,True
entren,23,8235,0,True
atacaron,23,8236,0,True
parcela,23,8237,0,True
cruzados,23,8238,0,True
autoestima,23,8239,1315,False
estupideces,23,8240,0,True
pollos,23,8241,0,True
electrones,23,8242,1316,False
margen,23,8243,0,True
cohete,23,8244,1317,False
caca,23,8245,0,True
sospechosos,23,8246,370,False
finlandés,23,8247,817,False
tablas,23,8248,0,True
orina,23,8249,0,True
trapo,23,8250,0,True
superado,23,8251,0,True
sostenía,23,8252,0,True
pastilla,23,8253,0,True
cecilia,23,8254,0,True
yemen,23,8255,1318,False
incomprensible,23,8256,1319,False
dí,23,8257,0,True
tragado,23,8258,0,True
manifestaciones,23,8259,1077,False
mueras,23,8260,0,True
empujó,23,8261,0,True
evitando,23,8262,0,True
descubrimos,23,8263,0,True
finca,23,8264,0,True
sebastián,23,8265,0,True
santiago,23,8266,1320,False
baratas,23,8267,0,True
respetado,23,8268,0,True
yogur,23,8269,1321,False
micro,23,8270,1322,False
prometer,23,8271,0,True
dialecto,23,8272,0,True
lunas,23,8273,0,True
necesitabas,23,8274,0,True
migas,23,8275,0,True
cofre,23,8276,0,True
ofendido,23,8277,0,True
abrirla,23,8278,0,True
mexicana,23,8279,215,False
náhuatl,23,8280,1323,False
peluquero,23,8281,0,True
presentaron,23,8282,0,True
arrepentimiento,23,8283,0,True
tortura,23,8284,1324,False
tetas,23,8285,0,True
nieta,23,8286,0,True
vicios,23,8287,0,True
lavas,23,8288,0,True
permitirme,23,8289,1325,False
hueles,23,8290,0,True
mecanismo,23,8291,1326,False
divirtió,23,8292,0,True
estallar,23,8293,0,True
distraído,23,8294,1327,False
marisco,23,8295,0,True
enviaré,23,8296,0,True
superficial,23,8297,1328,False
gobernador,23,8298,1329,False
cerraron,23,8299,0,True
suspendió,23,8300,0,True
gratitud,23,8301,0,True
turnos,23,8302,0,True
opino,23,8303,779,False
observaba,23,8304,0,True
átomo,23,8305,885,False
votó,23,8306,0,True
provienen,23,8307,1330,False
familiarizado,23,8308,0,True
indio,23,8309,294,False
colada,23,8310,0,True
atiende,23,8311,0,True
pm,23,8312,1331,False
pino,23,8313,0,True
planeaba,23,8314,0,True
procesos,23,8315,332,False
comprara,23,8316,0,True
rascacielos,23,8317,0,True
recomendar,23,8318,0,True
oyen,23,8319,0,True
interno,23,8320,0,True
calzado,23,8321,0,True
consigues,23,8322,0,True
caldo,23,8323,0,True
verlas,23,8324,0,True
romántica,23,8325,0,True
responda,23,8326,0,True
maldición,23,8327,0,True
campesino,23,8328,0,True
acostumbró,23,8329,0,True
formada,23,8330,0,True
aceptaría,23,8331,0,True
monstruos,23,8332,0,True
divorció,23,8333,737,False
galleta,23,8334,0,True
taburete,23,8335,0,True
pediré,23,8336,0,True
centros,23,8337,0,True
uva,23,8338,0,True
érase,23,8339,0,True
quedate,23,8340,0,True
mangos,23,8341,1332,False
casan,23,8342,0,True
convencerlo,23,8343,0,True
leqser,23,8344,0,True
ajedrecistas,23,8345,1333,False
werga,23,8346,0,True
miento,22,8347,0,True
ambicioso,22,8348,1051,False
sigan,22,8349,0,True
artrosis,22,8350,1334,False
emigrar,22,8351,1335,False
sustantivo,22,8352,0,True
menta,22,8353,0,True
atraen,22,8354,0,True
aterrador,22,8355,0,True
enteré,22,8356,0,True
escasos,22,8357,0,True
yate,22,8358,1336,False
posó,22,8359,0,True
mostrador,22,8360,0,True
cometo,22,8361,0,True
alienígenas,22,8362,583,False
bocado,22,8363,0,True
discutido,22,8364,0,True
conectado,22,8365,773,False
permitas,22,8366,0,True
abstracto,22,8367,1337,False
abuso,22,8368,1338,False
noción,22,8369,0,True
engordado,22,8370,0,True
besos,22,8371,0,True
silenciosa,22,8372,0,True
granos,22,8373,0,True
carril,22,8374,1339,False
circular,22,8375,1340,False
comería,22,8376,0,True
discoteca,22,8377,1341,False
ponle,22,8378,0,True
apuro,22,8379,0,True
escudo,22,8380,0,True
perdemos,22,8381,0,True
constituye,22,8382,0,True
secuencia,22,8383,1342,False
albóndigas,22,8384,0,True
búhos,22,8385,0,True
electo,22,8386,0,True
pasadas,22,8387,0,True
publicar,22,8388,0,True
golpeando,22,8389,0,True
esperantistas,22,8390,55,False
empeoró,22,8391,0,True
ansiedad,22,8392,1343,False
baraja,22,8393,0,True
delincuentes,22,8394,230,False
haberos,22,8395,0,True
parques,22,8396,60,False
absurdas,22,8397,0,True
relajante,22,8398,0,True
topé,22,8399,0,True
paré,22,8400,0,True
innumerables,22,8401,0,True
espina,22,8402,0,True
matarán,22,8403,0,True
estefanía,22,8404,1344,False
prenda,22,8405,0,True
cuide,22,8406,0,True
rápidos,22,8407,0,True
dijisteis,22,8408,0,True
áreas,22,8409,0,True
hartos,22,8410,0,True
desnudos,22,8411,0,True
civiles,22,8412,1345,False
cavar,22,8413,0,True
examinar,22,8414,32,False
apretar,22,8415,0,True
protesta,22,8416,1077,False
limítate,22,8417,0,True
bebemos,22,8418,0,True
desaparición,22,8419,0,True
empezaré,22,8420,0,True
lecho,22,8421,0,True
chris,22,8422,0,True
acelera,22,8423,0,True
castellano,22,8424,0,True
indican,22,8425,0,True
reposo,22,8426,0,True
interminable,22,8427,1346,False
sacando,22,8428,0,True
pesadas,22,8429,0,True
lombrices,22,8430,1347,False
apreciar,22,8431,0,True
fortalece,22,8432,1348,False
brian,22,8433,0,True
discriminación,22,8434,1349,False
sabrosa,22,8435,0,True
deshacerse,22,8436,0,True
avergüenzo,22,8437,0,True
pupitre,22,8438,0,True
elegí,22,8439,0,True
cumbre,22,8440,0,True
activos,22,8441,0,True
ganarse,22,8442,0,True
darwin,22,8443,1350,False
gramaticales,22,8444,0,True
hey,22,8445,0,True
urgencia,22,8446,528,False
pagaste,22,8447,0,True
incómoda,22,8448,654,False
andén,22,8449,0,True
capitales,22,8450,108,False
dedicar,22,8451,0,True
detenga,22,8452,0,True
coca,22,8453,1351,False
detesta,22,8454,0,True
llamarlo,22,8455,0,True
necesarias,22,8456,0,True
hiroshima,22,8457,1352,False
pasarás,22,8458,0,True
litro,22,8459,0,True
vietnam,22,8460,1353,False
operar,22,8461,531,False
meditación,22,8462,1354,False
cenando,22,8463,0,True
tráigame,22,8464,0,True
dejase,22,8465,0,True
gaseosa,22,8466,1355,False
polluelos,22,8467,1356,False
transforma,22,8468,0,True
raúl,22,8469,1357,False
violenta,22,8470,0,True
cuñada,22,8471,1358,False
reacciones,22,8472,648,False
plutón,22,8473,1359,False
delitos,22,8474,230,False
dimensión,22,8475,1157,False
lucharon,22,8476,0,True
devolveré,22,8477,0,True
usos,22,8478,0,True
galería,22,8479,0,True
arrestó,22,8480,0,True
abominable,22,8481,1360,False
debían,22,8482,0,True
arbusto,22,8483,0,True
olía,22,8484,0,True
protagonista,22,8485,303,False
ferrocarril,22,8486,20,False
riñones,22,8487,1361,False
vigor,22,8488,1362,False
bancarrota,22,8489,1363,False
regresaré,22,8490,0,True
saludo,22,8491,0,True
mentirosos,22,8492,0,True
boletos,22,8493,0,True
viviente,22,8494,0,True
hoteles,22,8495,66,False
besarla,22,8496,0,True
juzgado,22,8497,402,False
pinto,22,8498,0,True
helen,22,8499,1364,False
décimo,22,8500,0,True
cuídate,22,8501,0,True
ratoncito,22,8502,0,True
dejéis,22,8503,0,True
aterrizaje,22,8504,0,True
declarado,22,8505,0,True
decírtelo,22,8506,0,True
ángulos,22,8507,1365,False
coja,22,8508,0,True
persiguió,22,8509,0,True
gorrión,22,8510,0,True
dejaras,22,8511,0,True
botes,22,8512,1044,False
lastimado,22,8513,0,True
caracol,22,8514,0,True
paseando,22,8515,0,True
luchó,22,8516,0,True
bach,22,8517,0,True
cambiaré,22,8518,0,True
subida,22,8519,0,True
parecida,22,8520,0,True
tim,22,8521,0,True
bases,22,8522,337,False
exista,22,8523,0,True
brillan,22,8524,0,True
carnero,22,8525,0,True
traerme,22,8526,0,True
judía,22,8527,0,True
rifle,22,8528,0,True
terminaré,22,8529,0,True
hubiéramos,22,8530,0,True
azucena,22,8531,1366,False
inflamación,22,8532,1367,False
nuez,22,8533,0,True
acosté,22,8534,0,True
barras,22,8535,0,True
debieron,22,8536,0,True
comisaría,22,8537,0,True
pasaban,22,8538,0,True
regresé,22,8539,0,True
disfrute,22,8540,0,True
veintisiete,22,8541,0,True
transformar,22,8542,0,True
series,22,8543,1368,False
varón,22,8544,0,True
franco,22,8545,0,True
invitaste,22,8546,0,True
alegremente,22,8547,0,True
fallecido,22,8548,0,True
kyoto,22,8549,313,False
rencor,22,8550,0,True
tubos,22,8551,1094,False
visado,22,8552,0,True
situado,22,8553,0,True
cabina,22,8554,695,False
shock,22,8555,0,True
asno,22,8556,0,True
cruces,22,8557,0,True
sra,22,8558,0,True
profe,22,8559,0,True
liisa,22,8560,0,True
irresponsable,22,8561,1369,False
robé,22,8562,164,False
aburro,22,8563,0,True
decirnos,22,8564,0,True
portón,22,8565,0,True
ubica,22,8566,0,True
abandonan,22,8567,0,True
válida,22,8568,0,True
admirar,22,8569,0,True
típica,22,8570,0,True
felicitaciones,22,8571,0,True
víveres,22,8572,0,True
preguntaste,22,8573,0,True
diecinueve,22,8574,0,True
cromos,22,8575,1370,False
funcionaba,22,8576,0,True
esperabas,22,8577,0,True
hacé,22,8578,0,True
cautela,22,8579,0,True
baje,22,8580,0,True
gatitos,22,8581,17,False
cristina,22,8582,0,True
guardias,22,8583,0,True
gemelas,22,8584,0,True
cantantes,22,8585,0,True
traidores,22,8586,910,False
donald,22,8587,0,True
resolución,22,8588,1371,False
mutuo,22,8589,0,True
pillaron,22,8590,0,True
actualidad,22,8591,0,True
negativa,22,8592,929,False
tenso,22,8593,1372,False
gabinete,22,8594,0,True
deba,22,8595,0,True
asamblea,22,8596,1373,False
besa,22,8597,0,True
confirmar,22,8598,0,True
envío,22,8599,0,True
analizar,22,8600,0,True
reza,22,8601,0,True
halcón,22,8602,1374,False
experta,22,8603,0,True
new,22,8604,0,True
enemiga,22,8605,160,False
imaginaba,22,8606,0,True
interpretar,22,8607,0,True
volverme,22,8608,0,True
convenga,22,8609,0,True
varían,22,8610,0,True
infusión,22,8611,1375,False
llevarlo,22,8612,0,True
pésima,22,8613,0,True
espacios,22,8614,0,True
cordones,22,8615,0,True
adolfo,22,8616,1376,False
atraer,22,8617,0,True
imprimir,22,8618,316,False
salchicha,22,8619,1377,False
bebieron,22,8620,0,True
usarse,22,8621,0,True
conduje,22,8622,0,True
ayudaste,22,8623,0,True
ponemos,22,8624,0,True
corrieron,22,8625,0,True
explicaré,22,8626,0,True
pop,22,8627,1378,False
perejil,22,8628,0,True
disfrazó,22,8629,1001,False
espectadores,22,8630,688,False
anormal,22,8631,1379,False
placa,22,8632,0,True
nasa,22,8633,0,True
encaja,22,8634,0,True
interrumpas,22,8635,1380,False
fans,22,8636,1381,False
camellos,22,8637,934,False
regalé,22,8638,0,True
llamarla,22,8639,0,True
expresa,22,8640,0,True
enfrentar,22,8641,0,True
detallada,22,8642,0,True
enoja,22,8643,0,True
contribuciones,22,8644,0,True
peatones,22,8645,1382,False
cuidan,22,8646,0,True
cadenas,22,8647,0,True
trabaje,22,8648,0,True
fabuloso,22,8649,0,True
adoptó,22,8650,802,False
vistió,22,8651,0,True
avanzado,22,8652,0,True
violentamente,22,8653,0,True
originalmente,22,8654,0,True
roger,22,8655,1383,False
popularidad,22,8656,0,True
molestarte,21,8657,0,True
ofrecieron,21,8658,0,True
fotógrafo,21,8659,0,True
cortesía,21,8660,0,True
admirable,21,8661,0,True
apartó,21,8662,0,True
nata,21,8663,0,True
tomaría,21,8664,0,True
cuidara,21,8665,0,True
batallas,21,8666,0,True
llamara,21,8667,0,True
electrónica,21,8668,0,True
provincias,21,8669,642,False
hablarme,21,8670,0,True
fabiola,21,8671,1384,False
fácticos,21,8672,0,True
alimentación,21,8673,0,True
tumbó,21,8674,0,True
deseó,21,8675,0,True
carolina,21,8676,1385,False
condenados,21,8677,570,False
formaron,21,8678,0,True
pokémon,21,8679,1386,False
vistiendo,21,8680,0,True
detectives,21,8681,0,True
neblina,21,8682,0,True
manzanos,21,8683,0,True
espuma,21,8684,1387,False
famosas,21,8685,0,True
medicación,21,8686,0,True
colapso,21,8687,1388,False
agujas,21,8688,0,True
polémica,21,8689,0,True
solucionado,21,8690,0,True
valentín,21,8691,0,True
peine,21,8692,570,False
trabajes,21,8693,0,True
besando,21,8694,0,True
pagaron,21,8695,0,True
comparar,21,8696,925,False
déjala,21,8697,0,True
porte,21,8698,0,True
póngase,21,8699,0,True
pensaban,21,8700,0,True
representante,21,8701,0,True
verdaderas,21,8702,0,True
habita,21,8703,0,True
ocupan,21,8704,0,True
vigilancia,21,8705,0,True
acordó,21,8706,0,True
picada,21,8707,0,True
silencioso,21,8708,0,True
vietnamita,21,8709,1353,False
jeans,21,8710,1389,False
mantengo,21,8711,0,True
esforzó,21,8712,0,True
hacés,21,8713,0,True
caía,21,8714,0,True
calcetín,21,8715,0,True
cañón,21,8716,0,True
siria,21,8717,1390,False
territorios,21,8718,0,True
digáis,21,8719,0,True
coincido,21,8720,0,True
cortaron,21,8721,0,True
arresto,21,8722,0,True
soñaba,21,8723,146,False
fantástica,21,8724,0,True
arrestaron,21,8725,0,True
patadas,21,8726,0,True
descendientes,21,8727,0,True
hunde,21,8728,0,True
grabar,21,8729,1391,False
flaco,21,8730,0,True
lectores,21,8731,0,True
agradecerle,21,8732,0,True
vence,21,8733,0,True
líquidos,21,8734,467,False
rindió,21,8735,0,True
olvidarme,21,8736,0,True
subtítulos,21,8737,1392,False
blando,21,8738,1393,False
cálculos,21,8739,155,False
enseñe,21,8740,0,True
costas,21,8741,0,True
amistades,21,8742,0,True
kanji,21,8743,1394,False
sacarme,21,8744,0,True
manuscrito,21,8745,0,True
sucedería,21,8746,0,True
enfrentarse,21,8747,0,True
extraer,21,8748,1395,False
ésos,21,8749,0,True
crustáceos,21,8750,1396,False
juzgues,21,8751,402,False
suponer,21,8752,0,True
oyendo,21,8753,0,True
escondieron,21,8754,0,True
nocturnos,21,8755,0,True
lloras,21,8756,0,True
sangra,21,8757,86,False
antepasados,21,8758,0,True
carpa,21,8759,1397,False
considerablemente,21,8760,0,True
ganso,21,8761,0,True
inolvidable,21,8762,1398,False
deriva,21,8763,0,True
convicción,21,8764,570,False
traten,21,8765,0,True
maní,21,8766,0,True
atrevas,21,8767,0,True
prado,21,8768,0,True
buque,21,8769,0,True
decime,21,8770,1399,False
doncella,21,8771,0,True
cuidadosos,21,8772,0,True
asistieron,21,8773,0,True
huelo,21,8774,0,True
feminista,21,8775,1400,False
acertijo,21,8776,0,True
borró,21,8777,0,True
emocional,21,8778,0,True
quitando,21,8779,0,True
almorzamos,21,8780,152,False
doscientas,21,8781,744,False
wang,21,8782,0,True
zumbido,21,8783,0,True
comerlo,21,8784,0,True
corrige,21,8785,0,True
infinitamente,21,8786,607,False
pusiera,21,8787,0,True
suceden,21,8788,0,True
desventaja,21,8789,1401,False
respiro,21,8790,433,False
radical,21,8791,1402,False
impermeable,21,8792,1225,False
silbar,21,8793,0,True
amaneció,21,8794,0,True
creativa,21,8795,0,True
cansó,21,8796,0,True
democrático,21,8797,354,False
aparecerá,21,8798,0,True
discursos,21,8799,0,True
refiero,21,8800,0,True
compensar,21,8801,1403,False
escucharlo,21,8802,0,True
recordado,21,8803,0,True
remordimientos,21,8804,0,True
recorrido,21,8805,0,True
critica,21,8806,679,False
asiáticos,21,8807,1297,False
históricos,21,8808,0,True
añadido,21,8809,353,False
tacaño,21,8810,0,True
importe,21,8811,0,True
guiso,21,8812,0,True
afectado,21,8813,0,True
agradan,21,8814,0,True
querrá,21,8815,0,True
pinzas,21,8816,0,True
mantuvieron,21,8817,0,True
fregadero,21,8818,1404,False
angustia,21,8819,0,True
miedos,21,8820,16,False
barbaridad,21,8821,1405,False
destinado,21,8822,0,True
giro,21,8823,0,True
maratón,21,8824,0,True
confunde,21,8825,0,True
saliste,21,8826,0,True
dental,21,8827,100,False
muertes,21,8828,0,True
acuesto,21,8829,0,True
hormiga,21,8830,580,False
haumea,21,8831,0,True
equivalente,21,8832,0,True
insultó,21,8833,0,True
recreo,21,8834,0,True
norteamérica,21,8835,148,False
neptuno,21,8836,1406,False
cosechas,21,8837,0,True
nocturna,21,8838,0,True
quito,21,8839,0,True
descarga,21,8840,1407,False
fabrica,21,8841,0,True
subimos,21,8842,0,True
aprobará,21,8843,0,True
mari,21,8844,0,True
melocotón,21,8845,1069,False
cayado,21,8846,0,True
fiable,21,8847,1408,False
iván,21,8848,1409,False
conducido,21,8849,0,True
madrastra,21,8850,1410,False
evitado,21,8851,0,True
novecientos,21,8852,0,True
cansadas,21,8853,0,True
sentirás,21,8854,0,True
acerque,21,8855,0,True
respondas,21,8856,0,True
mozart,21,8857,257,False
abiertamente,21,8858,1411,False
acercando,21,8859,0,True
buses,21,8860,48,False
afirmó,21,8861,0,True
celda,21,8862,1412,False
morder,21,8863,0,True
infelices,21,8864,1413,False
bailarín,21,8865,0,True
francamente,21,8866,0,True
levadura,21,8867,0,True
kurdo,21,8868,0,True
sometido,21,8869,0,True
arruinado,21,8870,0,True
dorada,21,8871,0,True
expedición,21,8872,1414,False
lleves,21,8873,0,True
burlaron,21,8874,1415,False
declaraciones,21,8875,0,True
responsabilidades,21,8876,0,True
gráfico,21,8877,0,True
mediados,21,8878,0,True
fingía,21,8879,0,True
lagos,21,8880,0,True
olvidará,21,8881,0,True
encontremos,21,8882,0,True
relaja,21,8883,0,True
cambiarse,21,8884,0,True
dormitorios,21,8885,0,True
obama,21,8886,1416,False
irlandés,21,8887,961,False
llenan,21,8888,0,True
mutua,21,8889,0,True
gire,21,8890,0,True
avenida,21,8891,0,True
óscar,21,8892,0,True
asumir,21,8893,0,True
ejemplar,21,8894,0,True
croquetas,21,8895,514,False
homenaje,21,8896,1417,False
trágico,21,8897,0,True
prestaré,21,8898,0,True
tragó,21,8899,0,True
anhelo,21,8900,0,True
uy,21,8901,0,True
impresionar,21,8902,0,True
golondrinas,21,8903,0,True
super,21,8904,0,True
disfrutan,21,8905,0,True
molino,21,8906,0,True
pararon,21,8907,0,True
reemplazar,21,8908,1418,False
empapado,21,8909,0,True
sacudió,21,8910,0,True
carol,21,8911,0,True
filósofos,21,8912,411,False
repleta,21,8913,0,True
espantosa,21,8914,0,True
nutrientes,21,8915,1419,False
dijimos,21,8916,0,True
viajé,21,8917,0,True
promover,21,8918,0,True
burló,21,8919,0,True
cuadra,21,8920,0,True
bares,21,8921,1420,False
faro,21,8922,0,True
travieso,21,8923,0,True
saldría,21,8924,0,True
basado,21,8925,0,True
chatarra,21,8926,0,True
tirano,21,8927,1204,False
terraza,21,8928,1421,False
queden,21,8929,0,True
misteriosa,21,8930,0,True
estableció,21,8931,0,True
informar,21,8932,0,True
transformó,21,8933,0,True
canela,21,8934,1422,False
escultura,21,8935,635,False
localizar,21,8936,1423,False
ministerio,21,8937,393,False
amó,21,8938,0,True
precisa,21,8939,0,True
repisa,21,8940,0,True
suizo,21,8941,0,True
holmes,21,8942,1424,False
socialista,21,8943,1425,False
antelación,21,8944,1426,False
expresarse,21,8945,0,True
acercarse,21,8946,0,True
sorabo,21,8947,0,True
maravillosas,21,8948,0,True
palabrotas,21,8949,0,True
expansión,21,8950,1427,False
cocacola,21,8951,1351,False
mito,21,8952,0,True
escopeta,21,8953,0,True
sede,21,8954,0,True
visitan,21,8955,0,True
aterrizar,21,8956,0,True
brillo,21,8957,0,True
prefería,21,8958,0,True
termómetro,21,8959,1428,False
costoso,21,8960,0,True
correspondencia,21,8961,1429,False
comisión,21,8962,623,False
perdedor,21,8963,1430,False
hembra,21,8964,0,True
estatal,21,8965,8,False
reflejo,21,8966,0,True
maduras,21,8967,0,True
atrapé,21,8968,0,True
separadas,21,8969,789,False
paranoico,21,8970,1431,False
amenazas,21,8971,0,True
toser,21,8972,1432,False
dióxido,21,8973,1433,False
cantaban,21,8974,0,True
jean,21,8975,0,True
emplea,21,8976,0,True
coreana,21,8977,610,False
ombligo,21,8978,0,True
serafina,20,8979,0,True
preciosos,20,8980,0,True
entere,20,8981,0,True
pomo,20,8982,0,True
corpiño,20,8983,0,True
abrid,20,8984,0,True
cambias,20,8985,0,True
matarte,20,8986,0,True
caribe,20,8987,1434,False
esteban,20,8988,0,True
relleno,20,8989,0,True
andrés,20,8990,0,True
acordamos,20,8991,0,True
retiro,20,8992,0,True
tijera,20,8993,0,True
paguen,20,8994,0,True
vistas,20,8995,0,True
durmieron,20,8996,0,True
mantenerte,20,8997,0,True
adondequiera,20,8998,0,True
libia,20,8999,1435,False
confiable,20,9000,0,True
fósiles,20,9001,1436,False
aumentó,20,9002,0,True
construí,20,9003,0,True
tambor,20,9004,1437,False
mitología,20,9005,1438,False
convincente,20,9006,0,True
cómic,20,9007,0,True
avanzaba,20,9008,0,True
discúlpeme,20,9009,0,True
cocino,20,9010,0,True
atracciones,20,9011,0,True
pajarito,20,9012,0,True
utilizando,20,9013,0,True
cuyas,20,9014,0,True
sigilosamente,20,9015,1439,False
sensibilidad,20,9016,1440,False
extraordinarias,20,9017,0,True
i,20,9018,0,True
párrafo,20,9019,0,True
pensaron,20,9020,0,True
incluyendo,20,9021,0,True
aliviar,20,9022,1441,False
langosta,20,9023,0,True
gramos,20,9024,1442,False
pecas,20,9025,126,False
honestos,20,9026,0,True
fabricación,20,9027,0,True
afirman,20,9028,0,True
anual,20,9029,0,True
nuera,20,9030,0,True
núcleo,20,9031,1443,False
alcanzaron,20,9032,0,True
recogerme,20,9033,0,True
apurado,20,9034,0,True
armadura,20,9035,0,True
tierno,20,9036,0,True
orígenes,20,9037,1444,False
avanzada,20,9038,0,True
poblado,20,9039,0,True
divina,20,9040,0,True
morena,20,9041,0,True
libra,20,9042,0,True
cobertizo,20,9043,0,True
necesité,20,9044,0,True
mayúscula,20,9045,0,True
gatillo,20,9046,0,True
maja,20,9047,0,True
golfo,20,9048,1445,False
ofender,20,9049,1446,False
excepcionalmente,20,9050,0,True
relajarse,20,9051,0,True
jefes,20,9052,0,True
riquezas,20,9053,0,True
díselo,20,9054,0,True
mac,20,9055,1447,False
conocerle,20,9056,0,True
particularmente,20,9057,0,True
conocerse,20,9058,0,True
vendrías,20,9059,0,True
incrementar,20,9060,0,True
quedaras,20,9061,0,True
anillos,20,9062,1448,False
revela,20,9063,0,True
entusiasmado,20,9064,0,True
equivocadas,20,9065,0,True
incompetente,20,9066,1449,False
zorra,20,9067,0,True
acordado,20,9068,0,True
establo,20,9069,0,True
venció,20,9070,0,True
sostener,20,9071,0,True
ecuación,20,9072,1450,False
circulación,20,9073,1451,False
aguacate,20,9074,0,True
sonado,20,9075,0,True
show,20,9076,419,False
canales,20,9077,545,False
tribu,20,9078,1452,False
payasos,20,9079,0,True
impecable,20,9080,1225,False
frescos,20,9081,0,True
necesitaremos,20,9082,0,True
hostia,20,9083,1453,False
supremo,20,9084,0,True
comensales,20,9085,0,True
eje,20,9086,0,True
haití,20,9087,1454,False
entregué,20,9088,0,True
lograrás,20,9089,0,True
levantan,20,9090,0,True
conozcas,20,9091,0,True
ubicación,20,9092,0,True
derrite,20,9093,0,True
llamame,20,9094,0,True
llenado,20,9095,0,True
sobrado,20,9096,0,True
nimiedades,20,9097,0,True
talentos,20,9098,186,False
digamos,20,9099,0,True
engendró,20,9100,0,True
pelé,20,9101,0,True
arreglando,20,9102,0,True
precaución,20,9103,0,True
vacunas,20,9104,884,False
fomentar,20,9105,0,True
cometen,20,9106,0,True
juntarse,20,9107,0,True
avecina,20,9108,0,True
obtuve,20,9109,0,True
sospechosa,20,9110,370,False
wikcionario,20,9111,0,True
fascinado,20,9112,0,True
atentos,20,9113,0,True
venían,20,9114,0,True
organismos,20,9115,1119,False
culpes,20,9116,1455,False
acepte,20,9117,0,True
recibiendo,20,9118,0,True
coincide,20,9119,0,True
despensa,20,9120,0,True
hogares,20,9121,0,True
construyen,20,9122,0,True
baterías,20,9123,425,False
instalación,20,9124,1012,False
dejarla,20,9125,0,True
sembrar,20,9126,0,True
escribimos,20,9127,0,True
suaves,20,9128,0,True
hidroavión,20,9129,1456,False
planos,20,9130,0,True
mataré,20,9131,0,True
comprenderlo,20,9132,0,True
mirarme,20,9133,0,True
sudamérica,20,9134,1457,False
secuestrado,20,9135,1458,False
medicinas,20,9136,0,True
creerle,20,9137,0,True
disney,20,9138,0,True
conduzcas,20,9139,0,True
emocionada,20,9140,0,True
valga,20,9141,0,True
paran,20,9142,0,True
apuesta,20,9143,1459,False
predijo,20,9144,0,True
despegó,20,9145,0,True
leyendas,20,9146,0,True
sorpresas,20,9147,0,True
animación,20,9148,1460,False
inmediata,20,9149,0,True
pepino,20,9150,1461,False
mensual,20,9151,1462,False
minoría,20,9152,1463,False
extendido,20,9153,0,True
cumplen,20,9154,0,True
magdalena,20,9155,1464,False
armando,20,9156,0,True
noelia,20,9157,0,True
mayonesa,20,9158,1465,False
enviaron,20,9159,0,True
yamada,20,9160,1466,False
aplicaciones,20,9161,0,True
bibliotecas,20,9162,90,False
esclava,20,9163,474,False
acércate,20,9164,0,True
plantado,20,9165,0,True
panorama,20,9166,0,True
marcharse,20,9167,0,True
cogieron,20,9168,0,True
colgando,20,9169,0,True
desconoce,20,9170,0,True
estricta,20,9171,922,False
celebran,20,9172,1467,False
parecéis,20,9173,0,True
rwiba,20,9174,1468,False
atrevía,20,9175,0,True
cerezo,20,9176,0,True
